,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Attendance,HHW,AHW,HO,AO,Time
4516,E1,28/09/2019,Blackburn,Luton,1.0,2.0,A,1.0,1.0,D,G Ward,16.0,8.0,2.0,5.0,11.0,8.0,8.0,1.0,1.0,2.0,0.0,0.0,,,,,,15:00
4517,E1,28/09/2019,Charlton,Leeds,1.0,0.0,H,1.0,0.0,H,J Brooks,3.0,19.0,3.0,4.0,9.0,15.0,2.0,13.0,3.0,1.0,0.0,0.0,,,,,,15:00
4518,E1,28/09/2019,Derby,Birmingham,3.0,2.0,H,1.0,0.0,H,S Hooper,7.0,17.0,4.0,6.0,9.0,18.0,2.0,9.0,3.0,1.0,0.0,0.0,,,,,,15:00
4519,E1,28/09/2019,Huddersfield,Millwall,1.0,1.0,D,1.0,1.0,D,J Simpson,15.0,15.0,6.0,4.0,12.0,12.0,7.0,6.0,1.0,0.0,0.0,1.0,,,,,,15:00
4520,E1,28/09/2019,Hull,Cardiff,2.0,2.0,D,1.0,0.0,H,J Gillett,12.0,8.0,3.0,3.0,11.0,11.0,5.0,8.0,2.0,0.0,0.0,0.0,,,,,,15:00
4521,E1,28/09/2019,Middlesbrough,Sheffield Weds,1.0,4.0,A,1.0,4.0,A,J Linington,9.0,12.0,2.0,6.0,10.0,19.0,5.0,6.0,0.0,3.0,0.0,0.0,,,,,,15:00
4522,E1,28/09/2019,Preston,Bristol City,3.0,3.0,D,1.0,2.0,A,A Davies,9.0,15.0,3.0,7.0,11.0,12.0,3.0,5.0,1.0,1.0,0.0,0.0,,,,,,15:00
4523,E1,28/09/2019,Swansea,Reading,1.0,1.0,D,1.0,0.0,H,K Stroud,17.0,12.0,4.0,5.0,8.0,14.0,3.0,6.0,0.0,3.0,0.0,0.0,,,,,,15:00
4524,E1,29/09/2019,Barnsley,Brentford,1.0,3.0,A,1.0,1.0,D,D Webb,10.0,13.0,3.0,5.0,11.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,,,,,,13:30
4525,E1,01/10/2019,Blackburn,Nott'm Forest,1.0,1.0,D,0.0,0.0,D,S Martin,21.0,10.0,6.0,4.0,9.0,10.0,11.0,3.0,2.0,1.0,0.0,0.0,,,,,,19:45
4526,E1,01/10/2019,Hull,Sheffield Weds,1.0,0.0,H,0.0,0.0,D,A Davies,8.0,12.0,2.0,3.0,11.0,10.0,8.0,3.0,1.0,3.0,0.0,0.0,,,,,,19:45
4527,E1,01/10/2019,Leeds,West Brom,1.0,0.0,H,1.0,0.0,H,D Coote,19.0,10.0,9.0,4.0,6.0,12.0,7.0,6.0,1.0,5.0,0.0,0.0,,,,,,19:45
4528,E1,01/10/2019,Middlesbrough,Preston,1.0,1.0,D,1.0,1.0,D,D England,14.0,9.0,3.0,1.0,16.0,17.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,19:45
4529,E1,01/10/2019,Wigan,Birmingham,1.0,0.0,H,0.0,0.0,D,T Robinson,12.0,12.0,3.0,0.0,9.0,14.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,,19:45
4530,E1,01/10/2019,Reading,Fulham,1.0,4.0,A,0.0,3.0,A,A Woolmer,8.0,16.0,2.0,7.0,10.0,12.0,2.0,5.0,1.0,0.0,1.0,0.0,,,,,,20:00
4531,E1,01/10/2019,Stoke,Huddersfield,0.0,1.0,A,0.0,0.0,D,R Jones,18.0,4.0,0.0,1.0,12.0,12.0,9.0,1.0,1.0,2.0,0.0,0.0,,,,,,20:00
4532,E1,02/10/2019,Barnsley,Derby,2.0,2.0,D,1.0,2.0,A,T Harrington,12.0,12.0,7.0,6.0,22.0,14.0,8.0,2.0,2.0,0.0,0.0,0.0,,,,,,19:45
4533,E1,02/10/2019,Brentford,Bristol City,1.0,1.0,D,0.0,0.0,D,O Langford,18.0,8.0,6.0,3.0,6.0,8.0,13.0,3.0,1.0,1.0,0.0,0.0,,,,,,19:45
4534,E1,02/10/2019,Cardiff,QPR,3.0,0.0,H,2.0,0.0,H,M Donohue,10.0,14.0,4.0,4.0,18.0,12.0,3.0,5.0,2.0,1.0,0.0,0.0,,,,,,19:45
4535,E1,02/10/2019,Charlton,Swansea,1.0,2.0,A,1.0,1.0,D,P Bankes,8.0,13.0,3.0,4.0,14.0,14.0,3.0,3.0,4.0,1.0,0.0,0.0,,,,,,19:45
4536,E1,02/10/2019,Luton,Millwall,1.0,1.0,D,0.0,0.0,D,D Bond,13.0,13.0,4.0,4.0,7.0,18.0,5.0,4.0,0.0,2.0,0.0,0.0,,,,,,19:45
4537,E1,04/10/2019,Birmingham,Middlesbrough,2.0,1.0,H,1.0,0.0,H,J Simpson,26.0,5.0,8.0,3.0,18.0,11.0,11.0,3.0,2.0,3.0,0.0,0.0,,,,,,19:45
4538,E1,05/10/2019,Fulham,Charlton,2.0,2.0,D,0.0,1.0,A,K Stroud,20.0,14.0,7.0,5.0,12.0,14.0,8.0,6.0,2.0,1.0,0.0,0.0,,,,,,12:30
4539,E1,05/10/2019,Bristol City,Reading,1.0,0.0,H,1.0,0.0,H,S Martin,15.0,16.0,3.0,3.0,14.0,9.0,3.0,5.0,1.0,2.0,0.0,0.0,,,,,,15:00
4540,E1,05/10/2019,Derby,Luton,2.0,0.0,H,1.0,0.0,H,G Eltringham,10.0,7.0,2.0,1.0,10.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,,,,,,15:00
4541,E1,05/10/2019,Huddersfield,Hull,3.0,0.0,H,0.0,0.0,D,D Webb,8.0,14.0,5.0,4.0,13.0,11.0,5.0,4.0,3.0,1.0,0.0,0.0,,,,,,15:00
4542,E1,05/10/2019,Millwall,Leeds,2.0,1.0,H,2.0,0.0,H,J Linington,12.0,5.0,7.0,1.0,14.0,14.0,6.0,1.0,4.0,1.0,0.0,1.0,,,,,,15:00
4543,E1,05/10/2019,Nott'm Forest,Brentford,1.0,0.0,H,0.0,0.0,D,D Whitestone,13.0,11.0,4.0,3.0,7.0,9.0,9.0,5.0,0.0,1.0,0.0,0.0,,,,,,15:00
4544,E1,05/10/2019,Preston,Barnsley,5.0,1.0,H,1.0,1.0,D,G Ward,20.0,6.0,10.0,1.0,10.0,9.0,5.0,2.0,1.0,3.0,0.0,0.0,,,,,,15:00
4545,E1,05/10/2019,QPR,Blackburn,4.0,2.0,H,1.0,0.0,H,S Hooper,10.0,8.0,5.0,2.0,14.0,7.0,4.0,4.0,4.0,4.0,0.0,0.0,,,,,,15:00
4546,E1,05/10/2019,Sheffield Weds,Wigan,1.0,0.0,H,0.0,0.0,D,L Mason,8.0,5.0,2.0,3.0,15.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0,,,,,,15:00
4547,E1,05/10/2019,Swansea,Stoke,1.0,2.0,A,1.0,1.0,D,O Langford,22.0,18.0,6.0,9.0,11.0,17.0,7.0,1.0,2.0,1.0,0.0,0.0,,,,,,15:00
4548,E1,05/10/2019,West Brom,Cardiff,4.0,2.0,H,2.0,0.0,H,J Brooks,15.0,18.0,8.0,8.0,6.0,13.0,6.0,10.0,1.0,1.0,0.0,0.0,,,,,,15:00
4549,E1,18/10/2019,Cardiff,Sheffield Weds,1.0,1.0,D,0.0,1.0,A,K Stroud,14.0,12.0,4.0,5.0,11.0,22.0,4.0,4.0,0.0,3.0,0.0,0.0,,,,,,19:45
4550,E1,19/10/2019,Blackburn,Huddersfield,2.0,2.0,D,2.0,1.0,H,D Bond,13.0,12.0,3.0,2.0,18.0,19.0,5.0,6.0,1.0,3.0,0.0,0.0,,,,,,12:30
4551,E1,19/10/2019,Barnsley,Swansea,1.0,1.0,D,0.0,0.0,D,A Woolmer,19.0,12.0,5.0,8.0,8.0,5.0,2.0,5.0,1.0,1.0,0.0,0.0,,,,,,15:00
4552,E1,19/10/2019,Brentford,Millwall,3.0,2.0,H,0.0,1.0,A,S Attwell,23.0,8.0,10.0,4.0,13.0,13.0,8.0,4.0,3.0,6.0,0.0,0.0,,,,,,15:00
4553,E1,19/10/2019,Charlton,Derby,3.0,0.0,H,1.0,0.0,H,S Martin,10.0,4.0,7.0,2.0,16.0,13.0,7.0,5.0,1.0,2.0,0.0,0.0,,,,,,15:00
4554,E1,19/10/2019,Hull,QPR,2.0,3.0,A,1.0,1.0,D,T Harrington,11.0,15.0,3.0,8.0,14.0,10.0,4.0,8.0,1.0,0.0,0.0,0.0,,,,,,15:00
4555,E1,19/10/2019,Leeds,Birmingham,1.0,0.0,H,0.0,0.0,D,R Jones,15.0,16.0,5.0,4.0,13.0,18.0,9.0,2.0,2.0,2.0,0.0,0.0,,,,,,15:00
4556,E1,19/10/2019,Luton,Bristol City,3.0,0.0,H,0.0,0.0,D,G Scott,12.0,10.0,5.0,2.0,10.0,11.0,8.0,7.0,2.0,2.0,0.0,0.0,,,,,,15:00
4557,E1,19/10/2019,Middlesbrough,West Brom,0.0,1.0,A,0.0,0.0,D,O Langford,17.0,19.0,7.0,4.0,10.0,14.0,6.0,7.0,2.0,4.0,0.0,0.0,,,,,,15:00
4558,E1,19/10/2019,Reading,Preston,1.0,0.0,H,0.0,0.0,D,D Whitestone,12.0,12.0,6.0,4.0,9.0,14.0,9.0,6.0,2.0,2.0,0.0,0.0,,,,,,15:00
4559,E1,19/10/2019,Stoke,Fulham,2.0,0.0,H,1.0,0.0,H,A Davies,9.0,10.0,5.0,4.0,15.0,12.0,4.0,6.0,2.0,2.0,0.0,0.0,,,,,,15:00
4560,E1,20/10/2019,Wigan,Nott'm Forest,1.0,0.0,H,1.0,0.0,H,M Donohue,16.0,18.0,6.0,2.0,10.0,10.0,2.0,7.0,3.0,1.0,0.0,0.0,,,,,,14:00
4561,E1,22/10/2019,Birmingham,Blackburn,1.0,0.0,H,1.0,0.0,H,D England,12.0,13.0,6.0,1.0,12.0,6.0,7.0,6.0,2.0,1.0,0.0,0.0,,,,,,19:45
4562,E1,22/10/2019,Millwall,Cardiff,2.0,2.0,D,1.0,1.0,D,T Robinson,12.0,16.0,5.0,7.0,13.0,14.0,4.0,2.0,1.0,1.0,0.0,0.0,,,,,,19:45
4563,E1,22/10/2019,Preston,Leeds,1.0,1.0,D,0.0,0.0,D,K Friend,10.0,22.0,2.0,3.0,9.0,9.0,4.0,8.0,1.0,0.0,0.0,0.0,,,,,,19:45
4564,E1,22/10/2019,QPR,Reading,2.0,2.0,D,1.0,1.0,D,J Simpson,13.0,11.0,6.0,5.0,10.0,22.0,1.0,5.0,2.0,2.0,0.0,0.0,,,,,,19:45
4565,E1,22/10/2019,Sheffield Weds,Stoke,1.0,0.0,H,1.0,0.0,H,A Madley,11.0,12.0,4.0,1.0,17.0,12.0,5.0,3.0,2.0,1.0,0.0,0.0,,,,,,19:45
4566,E1,22/10/2019,Swansea,Brentford,0.0,3.0,A,0.0,2.0,A,G Ward,17.0,14.0,5.0,7.0,7.0,6.0,6.0,6.0,2.0,1.0,0.0,0.0,,,,,,19:45
4567,E1,22/10/2019,West Brom,Barnsley,2.0,2.0,D,0.0,2.0,A,D Bond,11.0,11.0,3.0,3.0,9.0,20.0,4.0,1.0,3.0,8.0,0.0,0.0,,,,,,20:00
4568,E1,23/10/2019,Bristol City,Charlton,2.0,1.0,H,0.0,0.0,D,J Linington,23.0,10.0,8.0,5.0,13.0,12.0,9.0,5.0,2.0,5.0,1.0,0.0,,,,,,19:45
4569,E1,23/10/2019,Derby,Wigan,1.0,0.0,H,0.0,0.0,D,K Stroud,11.0,16.0,4.0,3.0,8.0,16.0,7.0,8.0,2.0,2.0,0.0,0.0,,,,,,19:45
4570,E1,23/10/2019,Fulham,Luton,3.0,2.0,H,1.0,0.0,H,J Brooks,20.0,13.0,8.0,3.0,12.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,,,,,,19:45
4571,E1,23/10/2019,Huddersfield,Middlesbrough,0.0,0.0,D,0.0,0.0,D,T Harrington,10.0,13.0,2.0,2.0,12.0,14.0,4.0,3.0,1.0,3.0,0.0,0.0,,,,,,19:45
4572,E1,23/10/2019,Nott'm Forest,Hull,1.0,2.0,A,0.0,1.0,A,O Langford,16.0,18.0,2.0,6.0,8.0,9.0,11.0,1.0,3.0,2.0,0.0,1.0,,,,,,19:45
4573,E1,26/10/2019,Sheffield Weds,Leeds,0.0,0.0,D,0.0,0.0,D,T Robinson,11.0,9.0,4.0,3.0,16.0,9.0,5.0,4.0,2.0,0.0,0.0,0.0,,,,,,12:30
4574,E1,26/10/2019,Birmingham,Luton,2.0,1.0,H,1.0,0.0,H,D Whitestone,20.0,9.0,6.0,4.0,8.0,10.0,13.0,5.0,1.0,3.0,0.0,0.0,,,,,,15:00
4575,E1,26/10/2019,Huddersfield,Barnsley,2.0,1.0,H,1.0,0.0,H,J Linington,11.0,14.0,4.0,2.0,7.0,13.0,3.0,5.0,1.0,1.0,0.0,0.0,,,,,,15:00
4576,E1,26/10/2019,Hull,Derby,2.0,0.0,H,0.0,0.0,D,S Hooper,14.0,10.0,4.0,3.0,11.0,8.0,7.0,1.0,4.0,1.0,0.0,0.0,,,,,,15:00
4577,E1,26/10/2019,Middlesbrough,Fulham,0.0,0.0,D,0.0,0.0,D,P Bankes,14.0,7.0,1.0,1.0,16.0,9.0,5.0,2.0,3.0,2.0,0.0,1.0,,,,,,15:00
4578,E1,26/10/2019,Millwall,Stoke,2.0,0.0,H,1.0,0.0,H,D England,8.0,4.0,4.0,1.0,10.0,18.0,6.0,2.0,1.0,0.0,0.0,0.0,,,,,,15:00
4579,E1,26/10/2019,Preston,Blackburn,3.0,2.0,H,0.0,2.0,A,S Martin,12.0,8.0,8.0,1.0,8.0,17.0,6.0,5.0,0.0,2.0,0.0,0.0,,,,,,15:00
4580,E1,26/10/2019,West Brom,Charlton,2.0,2.0,D,1.0,0.0,H,M Donohue,13.0,13.0,5.0,5.0,12.0,9.0,4.0,4.0,2.0,3.0,1.0,0.0,,,,,,15:00
4581,E1,27/10/2019,Swansea,Cardiff,1.0,0.0,H,1.0,0.0,H,R Jones,19.0,8.0,5.0,3.0,12.0,15.0,9.0,3.0,0.0,1.0,0.0,0.0,,,,,,12:00
4582,E1,27/10/2019,Bristol City,Wigan,2.0,2.0,D,1.0,1.0,D,J Brooks,9.0,19.0,4.0,7.0,8.0,15.0,5.0,10.0,1.0,2.0,0.0,0.0,,,,,,13:30
4583,E1,28/10/2019,QPR,Brentford,1.0,3.0,A,0.0,1.0,A,A Woolmer,8.0,12.0,6.0,9.0,11.0,15.0,3.0,6.0,0.0,3.0,0.0,0.0,,,,,,19:45
4584,E1,01/11/2019,Barnsley,Bristol City,2.0,2.0,D,0.0,1.0,A,J Gillett,24.0,9.0,6.0,3.0,9.0,11.0,10.0,6.0,2.0,0.0,0.0,0.0,,,,,,19:45
4585,E1,02/11/2019,Wigan,Swansea,1.0,2.0,A,1.0,1.0,D,P Bankes,14.0,6.0,2.0,2.0,19.0,8.0,11.0,2.0,4.0,2.0,0.0,0.0,,,,,,12:30
4586,E1,02/11/2019,Blackburn,Sheffield Weds,2.0,1.0,H,0.0,0.0,D,A Woolmer,15.0,17.0,6.0,5.0,10.0,16.0,4.0,13.0,0.0,0.0,0.0,0.0,,,,,,15:00
4587,E1,02/11/2019,Brentford,Huddersfield,0.0,1.0,A,0.0,0.0,D,R Jones,10.0,4.0,3.0,2.0,12.0,15.0,1.0,4.0,1.0,5.0,0.0,0.0,,,,,,15:00
4588,E1,02/11/2019,Cardiff,Birmingham,4.0,2.0,H,2.0,1.0,H,A Madley,12.0,25.0,6.0,6.0,12.0,18.0,8.0,10.0,1.0,3.0,1.0,1.0,,,,,,15:00
4589,E1,02/11/2019,Derby,Middlesbrough,2.0,0.0,H,1.0,0.0,H,D Bond,23.0,10.0,10.0,1.0,10.0,13.0,6.0,2.0,0.0,1.0,0.0,1.0,,,,,,15:00
4590,E1,02/11/2019,Fulham,Hull,0.0,3.0,A,0.0,1.0,A,K Stroud,8.0,10.0,1.0,5.0,8.0,14.0,9.0,1.0,2.0,2.0,0.0,0.0,,,,,,15:00
4591,E1,02/11/2019,Leeds,QPR,2.0,0.0,H,1.0,0.0,H,G Eltringham,18.0,6.0,6.0,1.0,18.0,20.0,6.0,2.0,1.0,4.0,0.0,0.0,,,,,,15:00
4592,E1,02/11/2019,Luton,Nott'm Forest,1.0,2.0,A,0.0,1.0,A,G Ward,9.0,12.0,3.0,4.0,9.0,10.0,8.0,7.0,0.0,1.0,0.0,0.0,,,,,,15:00
4593,E1,02/11/2019,Reading,Millwall,2.0,1.0,H,2.0,0.0,H,T Harrington,12.0,14.0,6.0,2.0,11.0,13.0,3.0,6.0,1.0,0.0,0.0,0.0,,,,,,15:00
4594,E1,03/11/2019,Charlton,Preston,0.0,1.0,A,0.0,0.0,D,D Webb,8.0,16.0,1.0,5.0,16.0,11.0,3.0,9.0,3.0,5.0,0.0,0.0,,,,,,12:00
4595,E1,04/11/2019,Stoke,West Brom,0.0,2.0,A,0.0,1.0,A,T Robinson,8.0,9.0,3.0,3.0,18.0,18.0,4.0,3.0,2.0,1.0,0.0,0.0,,,,,,20:00
4596,E1,09/11/2019,Nott'm Forest,Derby,1.0,0.0,H,0.0,0.0,D,D England,19.0,11.0,4.0,7.0,14.0,18.0,7.0,8.0,3.0,3.0,0.0,0.0,,,,,,12:30
4597,E1,09/11/2019,Barnsley,Stoke,2.0,4.0,A,0.0,2.0,A,J Simpson,12.0,11.0,4.0,9.0,14.0,7.0,5.0,7.0,3.0,1.0,0.0,0.0,,,,,,15:00
4598,E1,09/11/2019,Birmingham,Fulham,0.0,1.0,A,0.0,0.0,D,J Gillett,16.0,10.0,4.0,3.0,12.0,8.0,5.0,7.0,3.0,2.0,0.0,0.0,,,,,,15:00
4599,E1,09/11/2019,Hull,West Brom,0.0,1.0,A,0.0,1.0,A,J Linington,10.0,9.0,3.0,2.0,11.0,10.0,2.0,4.0,3.0,3.0,0.0,0.0,,,,,,15:00
4600,E1,09/11/2019,Leeds,Blackburn,2.0,1.0,H,2.0,1.0,H,G Ward,15.0,4.0,4.0,1.0,9.0,12.0,4.0,5.0,1.0,2.0,0.0,0.0,,,,,,15:00
4601,E1,09/11/2019,Millwall,Charlton,2.0,1.0,H,1.0,0.0,H,R Jones,8.0,6.0,5.0,5.0,14.0,13.0,8.0,3.0,1.0,1.0,0.0,0.0,,,,,,15:00
4602,E1,09/11/2019,Preston,Huddersfield,3.0,1.0,H,2.0,0.0,H,G Eltringham,21.0,8.0,4.0,1.0,11.0,17.0,12.0,4.0,4.0,2.0,0.0,0.0,,,,,,15:00
4603,E1,09/11/2019,QPR,Middlesbrough,2.0,2.0,D,2.0,1.0,H,D Coote,14.0,9.0,7.0,4.0,20.0,9.0,8.0,6.0,4.0,2.0,0.0,0.0,,,,,,15:00
4604,E1,09/11/2019,Reading,Luton,3.0,0.0,H,2.0,0.0,H,A Woolmer,17.0,4.0,7.0,1.0,12.0,13.0,5.0,3.0,0.0,1.0,0.0,0.0,,,,,,15:00
4605,E1,09/11/2019,Sheffield Weds,Swansea,2.0,2.0,D,0.0,1.0,A,D Webb,20.0,13.0,7.0,6.0,10.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,,,,,,15:00
4606,E1,09/11/2019,Wigan,Brentford,0.0,3.0,A,0.0,1.0,A,A Davies,5.0,7.0,1.0,5.0,16.0,17.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,15:00
4607,E1,10/11/2019,Cardiff,Bristol City,0.0,1.0,A,0.0,0.0,D,T Harrington,16.0,6.0,3.0,2.0,15.0,13.0,7.0,2.0,1.0,2.0,0.0,0.0,,,,,,12:00
4608,E1,22/11/2019,Fulham,QPR,2.0,1.0,H,1.0,1.0,D,J Linington,11.0,19.0,4.0,7.0,13.0,15.0,4.0,11.0,1.0,0.0,0.0,0.0,,,,,,19:45
4609,E1,23/11/2019,Charlton,Cardiff,2.0,2.0,D,2.0,0.0,H,D Bond,15.0,23.0,4.0,8.0,12.0,16.0,5.0,4.0,1.0,3.0,0.0,0.0,,,,,,12:30
4610,E1,23/11/2019,Blackburn,Barnsley,3.0,2.0,H,1.0,0.0,H,D Whitestone,9.0,16.0,5.0,5.0,8.0,14.0,2.0,3.0,1.0,1.0,0.0,0.0,,,,,,15:00
4611,E1,23/11/2019,Brentford,Reading,1.0,0.0,H,0.0,0.0,D,D Coote,11.0,6.0,4.0,1.0,13.0,15.0,8.0,7.0,3.0,3.0,0.0,0.0,,,,,,15:00
4612,E1,23/11/2019,Bristol City,Nott'm Forest,0.0,0.0,D,0.0,0.0,D,C Pawson,7.0,12.0,0.0,3.0,15.0,13.0,6.0,6.0,1.0,2.0,0.0,1.0,,,,,,15:00
4613,E1,23/11/2019,Derby,Preston,1.0,0.0,H,1.0,0.0,H,T Robinson,13.0,12.0,4.0,2.0,15.0,9.0,6.0,3.0,0.0,2.0,0.0,0.0,,,,,,15:00
4614,E1,23/11/2019,Huddersfield,Birmingham,1.0,1.0,D,0.0,0.0,D,K Stroud,17.0,10.0,6.0,2.0,9.0,16.0,5.0,2.0,1.0,1.0,0.0,0.0,,,,,,15:00
4615,E1,23/11/2019,Luton,Leeds,1.0,2.0,A,0.0,0.0,D,J Brooks,11.0,21.0,5.0,12.0,7.0,11.0,4.0,8.0,0.0,1.0,0.0,0.0,,,,,,15:00
4616,E1,23/11/2019,Stoke,Wigan,2.0,1.0,H,0.0,1.0,A,G Eltringham,16.0,10.0,4.0,2.0,13.0,20.0,3.0,5.0,3.0,2.0,0.0,0.0,,,,,,15:00
4617,E1,23/11/2019,Swansea,Millwall,0.0,1.0,A,0.0,0.0,D,A Davies,10.0,13.0,4.0,5.0,14.0,10.0,4.0,3.0,1.0,2.0,0.0,0.0,,,,,,15:00
4618,E1,23/11/2019,West Brom,Sheffield Weds,2.0,1.0,H,1.0,0.0,H,T Harrington,9.0,15.0,3.0,2.0,10.0,20.0,6.0,8.0,1.0,3.0,0.0,1.0,,,,,,15:00
4619,E1,24/11/2019,Middlesbrough,Hull,2.0,2.0,D,2.0,0.0,H,J Simpson,10.0,12.0,5.0,4.0,10.0,16.0,3.0,9.0,2.0,1.0,1.0,0.0,,,,,,12:00
4620,E1,26/11/2019,Cardiff,Stoke,1.0,0.0,H,1.0,0.0,H,G Ward,7.0,12.0,3.0,1.0,11.0,9.0,2.0,4.0,1.0,1.0,0.0,0.0,,,,,,19:45
4621,E1,26/11/2019,Fulham,Derby,3.0,0.0,H,2.0,0.0,H,A Woolmer,17.0,8.0,8.0,0.0,9.0,11.0,6.0,3.0,1.0,2.0,0.0,0.0,,,,,,19:45
4622,E1,26/11/2019,Huddersfield,Swansea,1.0,1.0,D,1.0,1.0,D,J Gillett,14.0,6.0,5.0,2.0,14.0,11.0,11.0,6.0,3.0,2.0,1.0,0.0,,,,,,19:45
4623,E1,26/11/2019,Luton,Charlton,2.0,1.0,H,1.0,1.0,D,D England,16.0,10.0,4.0,2.0,9.0,11.0,5.0,9.0,3.0,1.0,0.0,0.0,,,,,,19:45
4624,E1,26/11/2019,Millwall,Wigan,2.0,2.0,D,1.0,1.0,D,D Whitestone,9.0,14.0,5.0,7.0,7.0,13.0,7.0,5.0,2.0,1.0,0.0,0.0,,,,,,19:45
4625,E1,26/11/2019,Reading,Leeds,0.0,1.0,A,0.0,0.0,D,D Bond,8.0,16.0,2.0,2.0,12.0,12.0,7.0,11.0,1.0,1.0,0.0,0.0,,,,,,20:00
4626,E1,27/11/2019,Blackburn,Brentford,1.0,0.0,H,1.0,0.0,H,M Donohue,7.0,16.0,4.0,4.0,15.0,14.0,4.0,4.0,2.0,1.0,0.0,0.0,,,,,,19:45
4627,E1,27/11/2019,Hull,Preston,4.0,0.0,H,1.0,0.0,H,J Moss,21.0,13.0,10.0,4.0,11.0,9.0,4.0,8.0,1.0,1.0,0.0,0.0,,,,,,19:45
4628,E1,27/11/2019,Middlesbrough,Barnsley,1.0,0.0,H,0.0,0.0,D,O Langford,12.0,14.0,5.0,2.0,9.0,13.0,8.0,3.0,3.0,0.0,0.0,0.0,,,,,,19:45
4629,E1,27/11/2019,QPR,Nott'm Forest,0.0,4.0,A,0.0,1.0,A,S Martin,11.0,14.0,4.0,8.0,11.0,8.0,5.0,6.0,1.0,2.0,1.0,0.0,,,,,,19:45
4630,E1,27/11/2019,Sheffield Weds,Birmingham,1.0,1.0,D,0.0,0.0,D,P Bankes,24.0,7.0,5.0,2.0,7.0,10.0,12.0,1.0,1.0,3.0,0.0,0.0,,,,,,19:45
4631,E1,27/11/2019,West Brom,Bristol City,4.0,1.0,H,2.0,0.0,H,G Eltringham,15.0,9.0,7.0,1.0,12.0,11.0,4.0,4.0,0.0,2.0,0.0,0.0,,,,,,20:00
4632,E1,29/11/2019,Swansea,Fulham,1.0,2.0,A,0.0,2.0,A,S Hooper,18.0,10.0,7.0,4.0,12.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,,,,,,19:45
4633,E1,30/11/2019,Charlton,Sheffield Weds,1.0,3.0,A,1.0,1.0,D,T Robinson,8.0,18.0,2.0,8.0,9.0,12.0,1.0,7.0,2.0,2.0,0.0,0.0,,,,,,12:30
4634,E1,30/11/2019,Barnsley,Hull,3.0,1.0,H,1.0,0.0,H,J Brooks,11.0,6.0,5.0,1.0,9.0,15.0,6.0,6.0,0.0,1.0,0.0,0.0,,,,,,15:00
4635,E1,30/11/2019,Birmingham,Millwall,1.0,1.0,D,0.0,0.0,D,A Woolmer,10.0,11.0,3.0,5.0,13.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,,,,,,15:00
4636,E1,30/11/2019,Brentford,Luton,7.0,0.0,H,5.0,0.0,H,T Harrington,21.0,4.0,12.0,1.0,7.0,10.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,,,15:00
4637,E1,30/11/2019,Bristol City,Huddersfield,5.0,2.0,H,4.0,1.0,H,D England,12.0,11.0,8.0,5.0,6.0,11.0,4.0,4.0,0.0,1.0,0.0,0.0,,,,,,15:00
4638,E1,30/11/2019,Derby,QPR,1.0,1.0,D,1.0,1.0,D,D Webb,13.0,13.0,4.0,2.0,10.0,14.0,8.0,9.0,1.0,3.0,0.0,0.0,,,,,,15:00
4639,E1,30/11/2019,Leeds,Middlesbrough,4.0,0.0,H,2.0,0.0,H,K Stroud,16.0,7.0,10.0,1.0,11.0,19.0,4.0,1.0,2.0,3.0,0.0,0.0,,,,,,15:00
4640,E1,30/11/2019,Nott'm Forest,Cardiff,0.0,1.0,A,0.0,1.0,A,R Jones,32.0,10.0,2.0,4.0,12.0,14.0,9.0,1.0,0.0,1.0,0.0,0.0,,,,,,15:00
4641,E1,30/11/2019,Stoke,Blackburn,1.0,2.0,A,0.0,1.0,A,K Friend,16.0,6.0,4.0,5.0,9.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,,,,,,15:00
4642,E1,30/11/2019,Wigan,Reading,1.0,3.0,A,1.0,0.0,H,J Simpson,9.0,21.0,7.0,5.0,15.0,11.0,4.0,3.0,2.0,2.0,0.0,0.0,,,,,,15:00
4643,E1,02/12/2019,Preston,West Brom,0.0,1.0,A,0.0,0.0,D,O Langford,7.0,11.0,2.0,4.0,10.0,10.0,4.0,9.0,0.0,1.0,0.0,0.0,,,,,,19:45
4644,E1,06/12/2019,Millwall,Nott'm Forest,2.0,2.0,D,1.0,0.0,H,J Brooks,16.0,10.0,5.0,5.0,10.0,9.0,10.0,2.0,1.0,2.0,0.0,0.0,,,,,,19:45
4645,E1,07/12/2019,Huddersfield,Leeds,0.0,2.0,A,0.0,0.0,D,G Ward,10.0,14.0,3.0,4.0,10.0,15.0,7.0,5.0,2.0,3.0,0.0,0.0,,,,,,12:30
